FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,LBH,LBD,LBA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,Season,TotalGoals,GoalDiff,Over2.5,BTTS,Home_xG,Away_xG,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,Homecum_Form,Homecum_GF,Homecum_GA,Homecum_xG,Homecum_xGA,Homecum_Shots,Homecum_ShotsAgainst,Homecum_SOT,Homecum_SOTAgainst,Homecum_Corners,Homecum_CornersAgainst,Homecum_Fouls,Homecum_FoulsAgainst,Homecum_Yellows,Homecum_Reds,Homeseason_progress,Homeform_vs_season,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,Awaycum_Form,Awaycum_GF,Awaycum_GA,Awaycum_xG,Awaycum_xGA,Awaycum_Shots,Awaycum_ShotsAgainst,Awaycum_SOT,Awaycum_SOTAgainst,Awaycum_Corners,Awaycum_CornersAgainst,Awaycum_Fouls,Awaycum_FoulsAgainst,Awaycum_Yellows,Awaycum_Reds,Awayseason_progress,Awayform_vs_season,HomexG_5_missing,HomexGA_5_missing,Homecum_xG_missing,Homecum_xGA_missing,AwayxG_5_missing,AwayxGA_5_missing,Awaycum_xG_missing,Awaycum_xGA_missing,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,temperature,precipitation,rain,wind_speed,humidity,stadium_lat,stadium_lon,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
1.0,1.0,0.0,0.0,16.0,20.0,3.0,7.0,15.0,9.0,11.0,5.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,0.0,0,1,2.17044,2.26474,1.2,1.0,0.4,0.8871202,1.3828283999999997,10.4,16.0,3.8,5.0,3.2,9.0,12.8,15.6,1.2,0.0,0.9047619047619048,1.0952380952380953,1.619047619047619,1.1217594761904761,1.5884782380952382,11.0,13.047619047619047,3.857142857142857,5.190476190476191,4.857142857142857,5.619047619047619,12.80952380952381,13.285714285714286,1.6666666666666667,0.047619047619047616,0.5526315789473685,0.2952380952380952,1.6,1.4,1.0,1.5648952,1.281228,13.0,10.2,4.6,4.0,6.4,3.6,13.2,12.6,1.4,0.0,2.142857142857143,1.5714285714285714,0.7142857142857143,1.801692761904762,1.1347246,13.857142857142858,9.619047619047619,4.523809523809524,3.3333333333333335,5.714285714285714,3.6666666666666665,14.285714285714286,13.523809523809524,1.7619047619047619,0.047619047619047616,0.5526315789473685,-0.5428571428571427,0,0,0,0,0,0,0,0,5,3,1,1,1.8,1.2,4.272764104122354,0.21280259293021372,0.7555649050635377,11.0,0.0,0.0,9.4,81.0,48.0914,-4.4458,1,1,0,0,0
1.0,3.0,0.0,2.0,22.0,14.0,5.0,8.0,10.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,4.0,-2.0,1,1,2.61067,1.4814,2.6,2.0,0.6,1.948312,0.9526846000000001,16.4,9.4,6.2,2.2,6.6,4.0,12.8,11.4,2.2,0.2,2.1904761904761907,2.0,0.8095238095238095,1.9419371428571428,1.071638238095238,14.095238095238095,11.380952380952381,5.190476190476191,3.5714285714285716,5.571428571428571,4.571428571428571,14.142857142857142,11.80952380952381,1.9523809523809523,0.14285714285714285,0.5526315789473685,0.4095238095238094,2.0,1.8,0.6,1.6193667999999999,1.089978,11.0,12.4,5.8,4.0,3.2,5.2,9.6,12.2,1.6,0.0,1.4761904761904763,1.1428571428571428,0.9523809523809523,1.416187,1.1678036666666667,11.571428571428571,11.904761904761905,4.428571428571429,3.857142857142857,4.0,4.666666666666667,9.619047619047619,11.333333333333334,1.619047619047619,0.14285714285714285,0.5526315789473685,0.5238095238095237,0,0,0,0,0,0,0,0,5,3,1,1,1.8,1.4,4.272764104122354,0.21280259293021372,0.7555649050635377,14.3,0.0,0.0,14.8,52.0,43.27,5.3958,2,1,1,0,0
2.0,0.0,0.0,0.0,15.0,14.0,11.0,5.0,16.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,2.0,0,0,1.38079,1.37549,1.4,1.0,1.2,1.0705914,1.2494554,13.0,12.6,3.6,4.4,4.8,4.4,14.2,13.8,2.0,0.0,1.5263157894736843,1.3157894736842106,1.1578947368421053,1.1865063684210526,1.2954658421052632,13.0,11.736842105263158,4.052631578947368,3.789473684210526,5.2105263157894735,4.421052631578948,14.68421052631579,14.210526315789474,2.5789473684210527,0.10526315789473684,0.5,-0.12631578947368438,1.2,1.4,1.4,1.4980280000000001,1.8582718,14.2,11.0,4.6,5.4,2.6,3.4,13.0,9.4,1.8,0.0,1.1578947368421053,1.2105263157894737,1.5263157894736843,1.131559947368421,1.8448553684210527,11.631578947368421,13.631578947368421,4.105263157894737,5.526315789473684,3.8947368421052633,6.157894736842105,13.0,10.210526315789474,2.9473684210526314,0.15789473684210525,0.5,0.042105263157894646,0,0,0,0,0,0,0,0,1,1,0,0,1.0,3.0,4.272764104122354,0.21280259293021372,0.7555649050635377,10.0,0.0,0.0,20.9,39.0,40.392,-3.6587,0,1,0,1,0
1.0,1.0,0.0,1.0,15.0,9.0,4.0,2.0,16.0,12.0,6.0,5.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,0.0,0,1,1.21157,0.755429,1.6,1.2,0.6,0.9268594,1.0412032,9.2,14.0,2.6,4.4,4.2,6.4,14.4,10.0,2.6,0.0,0.65,0.9,1.6,1.0585806500000001,1.3991704999999999,11.2,15.2,3.05,5.3,5.0,5.7,14.75,10.05,2.85,0.15,0.5263157894736842,0.9500000000000001,1.6,2.0,1.0,1.7759594,0.9582421999999999,12.2,11.0,3.0,3.4,4.4,4.4,13.2,14.2,2.4,0.0,1.9,1.8,0.8,1.4855897500000002,1.11361585,11.05,12.25,4.2,3.3,4.4,4.85,10.15,13.85,2.15,0.05,0.5263157894736842,-0.2999999999999998,0,0,0,0,0,0,0,0,5,2,2,1,1.8,1.6,4.272764104122354,0.21280259293021372,0.7555649050635377,4.9,0.0,0.0,5.1,63.0,45.4436,11.0186,1,1,0,0,0
2.0,2.0,1.0,1.0,17.0,11.0,5.0,6.0,12.0,12.0,9.0,3.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,2223,4.0,0.0,1,1,2.17396,1.5131,1.8,1.8,1.2,1.5586268,1.3284776,9.6,15.8,3.2,5.0,3.4,6.8,13.2,14.6,2.2,0.0,1.25,1.25,1.4,1.18460409,1.477727455,11.1,12.1,3.4,4.15,4.0,5.25,12.9,14.55,2.1,0.05,0.5263157894736842,0.55,0.6,0.4,1.4,0.9954154,2.044498,11.6,18.2,3.8,5.4,3.2,6.0,15.2,15.4,3.4,0.2,0.45,0.4,1.7,0.832566605,1.6635046,10.55,13.1,3.05,4.95,3.55,4.4,14.4,15.7,3.2,0.05,0.5263157894736842,0.14999999999999997,0,0,0,0,0,0,0,0,1,0,1,0,3.0,0.0,4.272764104122354,0.21280259293021372,0.7555649050635377,4.8,0.0,0.0,7.7,71.0,45.5794,9.2722,1,1,1,0,0
0.0,3.0,0.0,2.0,10.0,17.0,1.0,5.0,9.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,3.0,-3.0,1,0,0.516144,2.89699,0.8,1.2,2.8,0.6087971999999999,2.524204,8.2,16.4,3.0,8.0,4.2,4.4,13.6,13.4,2.4,0.0,1.05,1.25,1.9,1.02219265,2.03321415,10.45,15.55,3.35,5.85,3.95,4.5,12.1,11.3,2.3,0.15,0.5263157894736842,-0.25,1.4,1.2,2.0,1.6930854000000004,1.1562952,16.2,11.0,6.0,4.6,7.4,2.8,11.6,10.2,1.2,0.0,1.9,1.5,0.85,1.5999622500000001,1.10275485,13.85,12.35,4.9,3.4,5.0,4.5,11.45,10.7,1.8,0.2,0.5263157894736842,-0.5,0,0,0,0,0,0,0,0,3,1,1,1,0.6666666666666666,2.0,4.272764104122354,0.21280259293021372,0.7555649050635377,7.5,0.0,0.0,13.2,39.0,40.6786,14.7978,2,1,0,0,1
2.0,2.0,0.0,1.0,24.0,8.0,7.0,2.0,7.0,11.0,6.0,5.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2223,4.0,0.0,1,1,2.00007,0.554798,2.0,2.0,1.2,1.7386152,1.2223682,12.2,11.4,4.6,3.6,3.8,5.4,11.2,7.6,1.6,0.2,2.0,1.619047619047619,1.2380952380952381,1.672642285714286,1.1676127619047618,13.619047619047619,12.047619047619047,5.190476190476191,4.0,4.238095238095238,5.619047619047619,11.476190476190476,7.571428571428571,2.4285714285714284,0.047619047619047616,0.5526315789473685,0.0,0.6,0.6,1.0,1.1471589999999998,1.246108,11.4,10.8,4.0,2.8,5.2,2.6,12.4,15.2,2.8,0.0,0.9,1.3,1.7,1.3763011,1.6335913999999998,12.55,12.95,4.0,4.8,5.3,4.5,12.6,11.85,2.1,0.1,0.5263157894736842,-0.30000000000000004,0,0,0,0,0,0,0,0,4,2,1,1,3.75,1.25,3.6,0.064,0.5833846153846154,6.3,0.0,0.0,14.4,63.0,53.4631,-2.2913,1,1,1,0,0
2.0,0.0,2.0,0.0,12.0,7.0,3.0,1.0,17.0,11.0,5.0,6.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,2.0,0,0,0.717862,0.213596,1.4,1.0,1.2,1.05951026,1.0838686000000002,10.4,13.2,2.6,5.4,3.0,5.8,14.2,15.2,3.2,0.2,0.95,0.75,1.65,0.9259553649999999,1.8492450000000002,9.35,15.5,2.65,5.95,3.2,5.45,14.05,12.9,2.9,0.3,0.5263157894736842,0.44999999999999996,1.4,1.0,1.0,1.7210649999999998,1.3411870000000001,13.4,11.4,4.6,4.8,4.2,3.2,12.6,13.2,2.6,0.4,1.2,1.35,1.45,1.5368511,1.35334295,13.1,11.65,4.55,4.4,3.8,4.05,12.1,14.2,2.45,0.1,0.5263157894736842,0.19999999999999996,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,4.272764104122354,0.21280259293021372,0.7555649050635377,15.3,0.0,0.0,36.1,49.0,36.5027,-6.2728,0,1,0,1,0
0.0,0.0,0.0,0.0,17.0,8.0,5.0,2.0,10.0,20.0,9.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,2223,0.0,0.0,0,0,0.999355,1.39713,0.4,0.2,2.2,1.2146592,1.8052292,13.2,15.6,2.8,5.4,4.2,6.4,12.2,11.2,2.0,0.0,0.5789473684210527,0.7368421052631579,2.1578947368421053,1.1631457315789475,1.7898207368421053,12.0,15.0,3.1052631578947367,5.7368421052631575,4.052631578947368,6.315789473684211,12.631578947368421,11.105263157894736,2.0526315789473686,0.05263157894736842,0.5,-0.17894736842105263,1.8,3.2,1.4,1.9739722,1.0348751999999999,12.0,12.4,5.8,4.0,3.6,4.8,11.4,14.4,1.8,0.0,1.5263157894736843,2.0,1.368421052631579,1.4954947894736843,1.4562587894736843,12.052631578947368,14.105263157894736,4.631578947368421,4.473684210526316,4.7894736842105265,5.894736842105263,10.842105263157896,14.631578947368421,2.0,0.0,0.5,0.27368421052631575,0,0,0,0,0,0,0,0,5,1,2,2,0.4,2.4,4.272764104122354,0.21280259293021372,0.7555649050635377,6.9,0.0,0.0,15.3,70.0,51.5547,7.0697,1,0,0,1,1
1.0,0.0,0.0,0.0,9.0,12.0,4.0,2.0,10.0,20.0,3.0,8.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,2223,1.0,1.0,0,0,1.73339,0.762177,0.4,1.2,2.8,0.8704787999999999,1.7161079999999997,9.6,12.6,3.6,4.4,2.6,5.2,13.8,11.8,4.0,0.0,1.8095238095238095,1.7619047619047619,1.4285714285714286,1.776030476190476,1.1595406666666666,14.952380952380953,11.428571428571429,5.0,3.7142857142857144,4.190476190476191,4.285714285714286,12.523809523809524,12.142857142857142,2.8095238095238093,0.09523809523809523,0.5526315789473685,-1.4095238095238094,1.6,1.0,0.8,1.3504530000000001,0.8834598,14.0,13.0,4.4,4.2,5.6,4.6,14.6,10.2,1.8,0.0,1.4285714285714286,1.0476190476190477,1.0476190476190477,1.199196142857143,1.1555907142857142,12.19047619047619,12.238095238095237,3.9047619047619047,3.9047619047619047,4.428571428571429,4.142857142857143,14.19047619047619,10.904761904761905,2.238095238095238,0.0,0.5526315789473685,0.17142857142857149,0,0,0,0,0,0,0,0,5,3,1,1,2.2,0.4,4.272764104122354,0.21280259293021372,0.7555649050635377,6.5,0.0,0.0,3.4,49.0,45.4781,9.124,0,0,0,1,0
3.0,0.0,1.0,0.0,11.0,6.0,3.0,3.0,9.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2223,3.0,3.0,1,0,0.568545,0.264601,2.6,2.2,0.4,1.8364518,1.2557500000000001,12.4,12.8,6.8,4.0,3.0,6.0,9.2,11.0,1.6,0.0,1.5454545454545454,1.2272727272727273,0.9545454545454546,1.4191512272727271,1.2333885,11.681818181818182,12.363636363636363,4.590909090909091,3.909090909090909,3.8636363636363638,4.863636363636363,9.409090909090908,11.272727272727273,1.5909090909090908,0.13636363636363635,0.5789473684210527,1.0545454545454547,0.6,0.6,2.6,0.776998,1.8678816,9.8,8.2,2.8,3.6,3.6,2.0,16.6,16.4,2.2,0.2,0.8181818181818182,0.8181818181818182,1.7727272727272727,0.9978310863636364,1.4299002727272727,9.909090909090908,10.318181818181818,2.8181818181818183,4.045454545454546,3.8636363636363638,4.045454545454546,14.772727272727273,13.909090909090908,2.272727272727273,0.22727272727272727,0.5789473684210527,-0.21818181818181825,0,0,0,0,0,0,0,0,1,0,1,0,1.0,0.0,4.272764104122354,0.21280259293021372,0.7555649050635377,10.3,0.0,0.0,6.5,49.0,43.705,7.1922,0,1,0,1,0
1.0,1.0,1.0,1.0,10.0,12.0,2.0,4.0,9.0,11.0,5.0,6.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,0.0,0,1,1.07615,0.900465,1.0,1.0,1.2,1.3828889999999998,1.0187896,14.4,10.6,3.2,4.0,3.6,5.2,11.2,8.6,1.2,0.0,0.9047619047619048,0.8571428571428571,1.2380952380952381,1.311189380952381,1.1672661428571427,13.476190476190476,11.619047619047619,3.761904761904762,4.095238095238095,4.9523809523809526,4.809523809523809,10.0,8.428571428571429,1.2857142857142858,0.0,0.5526315789473685,0.09523809523809523,1.0,0.4,0.6,1.6563872,1.0125886,13.2,11.0,4.4,3.6,6.4,4.2,12.0,13.2,1.8,0.2,1.4285714285714286,1.0476190476190477,1.0,1.3514621904761905,1.3503432857142859,11.619047619047619,11.19047619047619,3.9047619047619047,4.476190476190476,5.476190476190476,5.0,10.80952380952381,12.142857142857142,1.9523809523809523,0.14285714285714285,0.5526315789473685,-0.4285714285714286,0,0,0,0,0,0,0,0,5,4,1,0,0.8,1.8,3.702830188679245,0.12735849056603774,0.6284470246734397,10.7,0.0,0.0,6.8,70.0,51.5387,-0.0166,1,1,0,0,0
1.0,1.0,0.0,0.0,23.0,9.0,7.0,2.0,9.0,9.0,7.0,4.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,0.0,0,1,1.36738,2.17538,2.0,1.8,1.0,1.9653698000000002,1.2381258000000002,17.0,10.4,4.8,4.2,5.8,5.4,10.4,12.2,2.2,0.0,2.5,2.25,0.85,2.0629532999999998,0.9513981499999999,16.15,8.7,5.5,3.1,5.65,4.2,10.2,11.95,1.7,0.0,0.5263157894736842,-0.5,2.6,2.0,0.2,1.490044,0.9065607999999999,10.2,13.2,4.2,4.8,3.4,5.2,8.6,9.0,1.0,0.0,1.5714285714285714,1.6666666666666667,1.3333333333333333,1.5787093809523811,1.3357211904761905,10.238095238095237,15.285714285714286,4.285714285714286,5.761904761904762,4.476190476190476,5.571428571428571,8.714285714285714,10.666666666666666,1.380952380952381,0.0,0.5526315789473685,1.0285714285714287,0,0,0,0,0,0,0,0,3,2,1,0,1.6666666666666667,1.0,3.967741935483871,0.10752688172043011,0.6600496277915633,10.6,0.0,0.0,6.8,69.0,51.5549,-0.1084,1,1,0,0,0
1.0,1.0,0.0,0.0,6.0,17.0,1.0,7.0,10.0,11.0,1.0,6.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,0.0,0,1,0.928279,2.64981,0.4,0.4,1.6,0.7502367999999999,1.7407139999999999,11.0,14.8,3.6,5.4,5.6,7.6,11.8,8.8,2.6,0.0,1.1428571428571428,0.9047619047619048,1.380952380952381,1.0106041428571428,1.5504099523809522,10.857142857142858,13.523809523809524,3.6666666666666665,4.523809523809524,4.428571428571429,5.285714285714286,11.952380952380953,12.857142857142858,2.1904761904761907,0.09523809523809523,0.5526315789473685,-0.7428571428571428,2.0,2.4,1.4,2.1132859999999996,1.5892516,15.4,10.2,6.4,3.4,5.8,3.6,9.6,10.0,1.8,0.0,1.7,1.9,1.35,1.8234416,1.2860724,13.95,9.95,5.65,3.5,6.05,3.95,10.6,10.25,1.5,0.0,0.5263157894736842,0.30000000000000004,0,0,0,0,0,0,0,0,5,0,2,3,1.2,0.8,3.262948207171315,0.15139442231075698,0.5718663806313209,10.2,0.0,0.0,6.4,72.0,51.3984,-0.0855,1,1,0,0,0
2.0,0.0,1.0,0.0,16.0,10.0,3.0,1.0,9.0,11.0,5.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,2.0,0,0,1.69704,0.686824,1.4,0.6,0.6,0.9245597999999999,1.644479,8.8,15.4,2.8,5.4,3.6,7.4,11.8,12.0,3.6,0.0,1.4545454545454546,1.4545454545454546,1.3636363636363635,1.3785179545454544,1.906742818181818,11.681818181818182,13.409090909090908,4.2272727272727275,5.363636363636363,4.863636363636363,5.545454545454546,10.318181818181818,10.090909090909092,2.4545454545454546,0.045454545454545456,0.5789473684210527,-0.054545454545454675,2.2,1.2,0.4,1.1739058,1.1469282,12.8,9.4,3.6,2.2,2.4,3.8,13.2,12.8,2.2,0.0,1.1428571428571428,0.8095238095238095,1.6666666666666667,1.0417053333333333,1.6471751904761907,10.428571428571429,13.952380952380953,3.142857142857143,5.0,3.142857142857143,6.190476190476191,11.428571428571429,11.666666666666666,2.2857142857142856,0.0,0.5526315789473685,1.0571428571428574,0,0,0,0,0,0,0,0,1,0,1,0,3.0,2.0,3.330357142857143,0.08928571428571429,0.5535714285714286,10.6,0.0,0.0,6.8,70.0,51.4749,-0.2217,0,1,0,1,0
4.0,1.0,3.0,1.0,15.0,11.0,7.0,4.0,14.0,9.0,1.0,5.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2223,5.0,3.0,1,1,1.41208,1.11709,0.8,1.4,1.8,1.3952386,1.7113,9.2,15.8,3.2,4.0,4.8,5.4,11.6,9.8,1.4,0.0,1.0,1.5238095238095237,1.7619047619047619,1.120373238095238,1.495127761904762,10.619047619047619,13.80952380952381,4.0476190476190474,4.428571428571429,3.857142857142857,6.142857142857143,10.333333333333334,10.095238095238095,1.2380952380952381,0.0,0.5526315789473685,-0.19999999999999996,1.8,1.6,1.2,1.391187,1.4077284000000005,12.4,14.8,4.4,5.0,4.6,6.0,13.4,12.0,2.6,0.2,1.7727272727272727,1.8636363636363635,1.4090909090909092,1.5680185,1.2988210454545455,13.909090909090908,14.227272727272727,5.5,4.545454545454546,5.909090909090909,4.636363636363637,10.909090909090908,9.545454545454545,2.0,0.09090909090909091,0.5789473684210527,0.027272727272727337,0,0,0,0,0,0,0,0,5,2,3,0,1.8,3.2,3.702127659574468,0.1702127659574468,0.6481178396072013,9.8,0.0,0.0,12.8,71.0,52.6204,-1.1422,0,1,1,0,0
1.0,2.0,1.0,0.0,17.0,11.0,2.0,2.0,12.0,14.0,5.0,2.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,2223,3.0,-1.0,1,1,1.30203,0.615651,0.6,0.6,1.6,0.745806,1.485998,10.4,12.2,3.8,3.2,4.0,3.6,14.8,10.2,1.8,0.0,0.7142857142857143,0.8095238095238095,1.8095238095238095,1.0281399047619049,1.5041628571428571,11.380952380952381,12.523809523809524,3.8095238095238093,4.095238095238095,4.190476190476191,5.238095238095238,11.285714285714286,9.80952380952381,1.619047619047619,0.0,0.5526315789473685,-0.11428571428571432,1.4,1.0,1.0,1.0657966,1.7688289999999998,11.8,16.0,3.4,5.0,5.6,5.4,10.4,8.2,1.4,0.0,0.9523809523809523,0.7142857142857143,1.4285714285714286,0.9892868571428572,1.4691278571428572,11.619047619047619,13.80952380952381,3.3333333333333335,4.523809523809524,4.9523809523809526,5.0476190476190474,11.095238095238095,10.285714285714286,2.0,0.14285714285714285,0.5526315789473685,0.4476190476190476,0,0,0,0,0,0,0,0,5,2,2,1,0.6,1.6,3.7903225806451615,0.04838709677419355,0.6054590570719603,10.4,0.0,0.0,7.9,72.0,50.9058,-1.391,2,1,0,0,0
1.0,1.0,1.0,1.0,11.0,15.0,5.0,7.0,8.0,10.0,4.0,6.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,0.0,0,1,1.54458,1.54853,0.2,0.2,1.8,0.9115824,2.0314039999999998,9.6,17.0,2.8,5.4,3.4,6.2,10.0,10.0,2.0,0.0,0.8095238095238095,0.9047619047619048,2.0476190476190474,0.8726540476190477,1.784748619047619,8.523809523809524,16.238095238095237,3.2857142857142856,5.095238095238095,3.761904761904762,6.761904761904762,10.380952380952381,10.476190476190476,1.619047619047619,0.0,0.5526315789473685,-0.6095238095238096,1.4,0.4,0.2,1.6766426000000003,0.8178144000000002,13.6,9.2,4.0,1.4,8.6,3.6,10.6,13.8,2.4,0.0,1.9047619047619047,1.619047619047619,0.5714285714285714,1.8368195714285716,1.0405703190476192,14.19047619047619,10.523809523809524,4.9523809523809526,3.142857142857143,7.0,4.190476190476191,10.619047619047619,11.095238095238095,1.6666666666666667,0.0,0.5526315789473685,-0.5047619047619047,0,0,0,0,0,0,0,0,5,2,1,2,1.2,2.2,3.6646341463414633,0.12804878048780488,0.6228893058161351,10.5,0.0,0.0,6.3,75.0,50.7352,-1.8384,1,1,0,0,0
2.0,3.0,1.0,2.0,16.0,12.0,9.0,7.0,12.0,10.0,8.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2223,5.0,-1.0,1,1,2.00937,3.30673,1.0,1.2,1.6,1.3271419999999998,1.8187638,13.4,11.6,3.8,6.4,3.6,3.4,12.0,11.2,2.4,0.0,1.1,1.15,1.55,1.1437564500000001,1.8216521,11.75,13.7,4.15,5.8,4.05,6.0,12.8,10.5,2.95,0.15,0.5263157894736842,-0.10000000000000009,1.2,1.4,1.6,1.5745446000000003,1.6891086000000002,12.0,10.2,3.4,3.2,3.6,5.8,12.8,15.0,2.2,0.4,1.55,1.2,1.0,1.4378288000000001,1.3749243500000001,10.75,12.1,3.65,3.75,4.15,5.1,10.65,15.7,2.25,0.5,0.5263157894736842,-0.3500000000000001,0,0,0,0,0,0,0,0,1,1,0,0,1.0,3.0,4.272764104122354,0.21280259293021372,0.7555649050635377,15.1,0.0,0.0,23.5,39.0,36.8401,-2.4362,2,1,1,0,0
2.0,0.0,2.0,0.0,15.0,6.0,6.0,0.0,9.0,14.0,8.0,2.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2223,2.0,2.0,0,0,2.16804,0.206824,1.8,1.4,1.2,1.39509238,1.5072100599999998,12.6,11.2,5.0,3.6,4.4,4.0,10.4,11.4,1.6,0.0,1.05,1.05,1.45,1.1117041950000002,1.792557215,11.8,13.9,3.95,4.95,4.7,4.45,12.5,13.4,3.45,0.35,0.5263157894736842,0.75,1.8,0.6,0.6,0.6008092,1.0562238000000002,8.0,13.0,2.4,2.6,2.8,5.8,17.8,14.0,2.8,0.0,1.4,0.8,0.9,0.9858746,1.07363865,8.7,12.4,3.3,3.35,3.55,5.0,16.45,13.3,3.7,0.05,0.5263157894736842,0.40000000000000013,0,0,0,0,0,0,0,0,5,1,2,2,1.2,0.2,4.272764104122354,0.21280259293021372,0.7555649050635377,17.7,0.0,0.0,18.7,36.0,37.384,-5.9705,0,1,0,1,0
1.0,2.0,1.0,1.0,18.0,11.0,8.0,3.0,11.0,17.0,7.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2223,3.0,-1.0,1,1,1.6755,1.34748,0.2,0.4,1.4,1.070196,1.7535488000000001,10.8,14.4,2.8,5.2,7.2,4.4,12.8,13.2,2.6,0.2,1.0,1.25,1.2,1.4945233500000001,1.3867173,13.3,11.35,4.1,4.3,5.85,4.75,14.65,14.45,2.85,0.25,0.5263157894736842,-0.8,0.8,1.0,1.4,1.0262737999999998,1.0862296,12.6,9.6,3.4,3.2,6.6,2.4,14.6,14.4,1.6,0.4,1.45,1.45,1.05,1.51885435,0.83751505,14.7,9.3,4.4,3.1,5.8,3.0,13.2,12.85,1.75,0.15,0.5263157894736842,-0.6499999999999999,0,0,0,0,0,0,0,0,5,1,0,4,0.8,1.0,4.272764104122354,0.21280259293021372,0.7555649050635377,12.5,0.0,0.0,16.1,56.0,39.4745,-0.3583,2,1,0,0,0
3.0,0.0,1.0,0.0,25.0,7.0,12.0,1.0,10.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2223,3.0,3.0,1,0,4.37602,0.242356,1.8,1.8,1.0,1.1807748,1.1965276,14.8,8.8,5.0,2.4,5.4,4.8,7.6,9.6,2.4,0.2,2.1052631578947367,2.9473684210526314,0.9473684210526315,2.3888138947368422,1.057700052631579,19.36842105263158,8.631578947368421,8.0,3.1578947368421053,6.368421052631579,4.105263157894737,8.842105263157896,10.31578947368421,1.6842105263157894,0.10526315789473684,0.5,-0.3052631578947367,1.8,2.2,2.0,1.4581658000000002,1.7320756,12.2,12.8,4.8,4.4,3.0,4.8,12.0,14.4,1.8,0.0,1.0,1.263157894736842,2.4210526315789473,1.0716997368421053,2.075302684210526,11.368421052631579,15.31578947368421,4.0,6.052631578947368,4.157894736842105,4.7894736842105265,12.631578947368421,11.263157894736842,1.631578947368421,0.0,0.5,0.8,0,0,0,0,0,0,0,0,3,2,1,0,5.333333333333333,1.3333333333333333,4.272764104122354,0.21280259293021372,0.7555649050635377,6.5,0.0,0.0,11.2,46.0,48.2188,11.6247,0,1,0,1,0
