Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,League,Season,Result,TotalGoals,GoalDiff,Over2.5,BTTS,Home_xG,Away_xG,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,Homecum_Form,Homecum_GF,Homecum_GA,Homecum_xG,Homecum_xGA,Homecum_Shots,Homecum_ShotsAgainst,Homecum_SOT,Homecum_SOTAgainst,Homecum_Corners,Homecum_CornersAgainst,Homecum_Fouls,Homecum_FoulsAgainst,Homecum_Yellows,Homecum_Reds,Homeseason_progress,Homeform_vs_season,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,Awaycum_Form,Awaycum_GF,Awaycum_GA,Awaycum_xG,Awaycum_xGA,Awaycum_Shots,Awaycum_ShotsAgainst,Awaycum_SOT,Awaycum_SOTAgainst,Awaycum_Corners,Awaycum_CornersAgainst,Awaycum_Fouls,Awaycum_FoulsAgainst,Awaycum_Yellows,Awaycum_Reds,Awayseason_progress,Awayform_vs_season,HomexG_5_missing,HomexGA_5_missing,Homecum_xG_missing,Homecum_xGA_missing,AwayxG_5_missing,AwayxGA_5_missing,Awaycum_xG_missing,Awaycum_xGA_missing,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
,2025-01-19,14:00,Nottingham Forest,Southampton,3,2,H,3.0,0.0,H,14.0,10.0,5.0,4.0,4.0,18.0,2.0,8.0,0.0,4.0,0.0,0.0,Premier_League,2425,H,5,1,1,1,2.36419,1.25922,2.6,1.8,0.2,1.4788153999999998,1.413863,9.6,13.8,4.4,4.4,2.8,7.0,10.2,11.0,2.4,0.0,1.9523809523809523,1.4285714285714286,0.9523809523809523,1.4771875238095238,1.3064669523809525,12.571428571428571,13.428571428571429,4.571428571428571,4.285714285714286,4.333333333333333,6.380952380952381,10.476190476190476,11.476190476190476,2.1904761904761907,0.09523809523809523,0.5526315789473685,0.6476190476190478,0.2,0.4,2.2,1.062711,2.973008,10.2,18.8,3.0,7.4,4.0,4.6,13.8,9.0,2.4,0.0,0.2857142857142857,0.6190476190476191,2.238095238095238,1.2156583333333333,2.7328304761904763,9.523809523809524,18.61904761904762,3.0,6.904761904761905,4.333333333333333,6.809523809523809,12.19047619047619,12.857142857142858,2.9047619047619047,0.14285714285714285,0.5526315789473685,-0.08571428571428569,0,0,0,0,0,0,0,0,3,1,2,0,2.0,1.0,3.7701149425287355,0.14942528735632185,0.6489832007073386,0,1,1,0,0
,2025-01-19,16:30,Ipswich Town,Manchester City,0,6,A,0.0,3.0,A,8.0,17.0,4.0,9.0,4.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,Premier_League,2425,A,6,-6,1,0,0.795637,3.20228,0.8,0.8,1.8,0.87101194,2.144564,6.8,14.8,2.8,5.2,2.0,6.2,11.4,8.6,2.8,0.0,0.7619047619047619,0.9523809523809523,1.7619047619047619,1.1359390333333335,2.3011919047619047,9.380952380952381,15.19047619047619,3.238095238095238,5.571428571428571,4.190476190476191,6.761904761904762,12.142857142857142,10.80952380952381,2.5714285714285716,0.09523809523809523,0.5526315789473685,0.03809523809523818,1.6,2.0,1.2,1.9657899999999997,1.6957978,16.2,13.0,6.2,4.6,5.6,3.8,6.0,10.4,1.4,0.0,1.6666666666666667,1.8095238095238095,1.380952380952381,2.001625619047619,1.6630761904761904,17.285714285714285,10.095238095238095,6.0,3.9047619047619047,7.9523809523809526,3.0952380952380953,7.380952380952381,10.333333333333334,1.9047619047619047,0.047619047619047616,0.5526315789473685,-0.06666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,1.0,4.0,4.026315789473684,0.05263157894736842,0.6437246963562753,2,1,1,0,1
,2025-01-19,13:00,Celta Vigo,Athletic Club,1,2,A,0.0,0.0,D,3.0,14.0,1.0,6.0,14.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,La_Liga,2425,A,3,-1,1,1,0.40033,2.49675,1.2,1.2,1.2,1.65199875,0.7241810000000002,14.4,8.2,4.6,3.6,4.0,3.6,10.6,13.6,2.4,0.2,1.263157894736842,1.4736842105263157,1.5789473684210527,1.5836540588235293,1.2901162352941178,12.0,10.894736842105264,4.421052631578948,4.0,3.473684210526316,4.0,11.0,13.157894736842104,2.473684210526316,0.21052631578947367,0.5,-0.06315789473684208,2.6,1.8,0.8,1.1955470000000001,0.9170271999999999,11.0,8.0,4.8,3.2,4.6,2.4,14.8,11.4,1.6,0.0,1.894736842105263,1.5263157894736843,0.8947368421052632,1.4545118235294117,1.113381417647059,11.736842105263158,8.842105263157896,4.052631578947368,3.1052631578947367,4.894736842105263,4.052631578947368,13.473684210526315,10.947368421052632,2.0526315789473686,0.15789473684210525,0.5,0.705263157894737,0,0,0,0,0,0,0,0,5,5,0,0,1.6,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
,2025-01-19,15:15,Real Madrid,Las Palmas,4,1,H,3.0,1.0,H,26.0,6.0,13.0,2.0,11.0,13.0,8.0,2.0,0.0,1.0,0.0,1.0,La_Liga,2425,H,5,3,1,1,6.40549,1.06201,2.0,2.6,1.6,1.9769,1.3610654,13.2,10.2,6.2,4.4,3.8,4.6,7.6,15.0,2.2,0.2,2.263157894736842,2.263157894736842,1.0,1.9519488823529414,1.1394161529411764,15.105263157894736,9.842105263157896,6.2631578947368425,3.210526315789474,5.368421052631579,4.315789473684211,9.0,14.421052631578947,1.631578947368421,0.10526315789473684,0.5,-0.26315789473684204,2.0,1.2,0.8,1.0221726666666666,1.6083033333333334,10.0,14.4,4.4,3.8,3.0,5.0,12.6,14.0,2.6,0.0,1.1578947368421053,1.263157894736842,1.5263157894736843,1.0536137882352943,1.998090176470588,10.842105263157896,14.789473684210526,4.105263157894737,4.421052631578948,4.0,5.105263157894737,12.052631578947368,13.105263157894736,2.6842105263157894,0.0,0.5,0.8421052631578947,0,0,0,0,0,0,0,0,3,1,1,1,1.6666666666666667,0.6666666666666666,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
,2025-01-19,17:30,Osasuna,Rayo Vallecano,1,1,D,0.0,1.0,A,12.0,8.0,3.0,3.0,9.0,13.0,6.0,3.0,3.0,2.0,0.0,0.0,La_Liga,2425,D,2,0,0,1,0.660386,0.797534,0.6,0.8,1.2,1.0428427500000002,1.5149,8.2,9.8,3.0,4.8,3.4,4.2,13.0,11.8,1.2,0.0,1.3157894736842106,1.2105263157894737,1.4736842105263157,1.054114905882353,1.6833897647058824,9.578947368421053,11.842105263157896,3.1578947368421053,4.894736842105263,4.0,5.631578947368421,13.421052631578947,10.368421052631579,2.1578947368421053,0.0,0.5,-0.7157894736842106,1.8,1.6,1.2,1.2741132,1.9743780000000002,11.2,15.6,3.6,5.8,4.6,5.4,15.4,8.2,3.0,0.0,1.3157894736842106,1.1578947368421053,1.1578947368421053,1.2162717647058823,1.4432884705882354,12.578947368421053,13.31578947368421,3.6315789473684212,4.421052631578948,5.157894736842105,5.315789473684211,14.421052631578947,11.0,2.5789473684210527,0.10526315789473684,0.5,0.4842105263157894,0,0,0,0,0,0,0,0,5,5,0,0,1.2,1.6,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-19,20:00,Valencia,Real Sociedad,1,0,H,1.0,0.0,H,7.0,9.0,2.0,3.0,10.0,12.0,4.0,7.0,3.0,4.0,0.0,0.0,La_Liga,2425,H,1,1,0,0,1.77248,0.758224,0.6,1.0,1.4,1.2606066666666667,1.6562886666666667,9.8,11.0,3.0,3.4,4.4,4.8,13.0,12.6,1.8,0.0,0.6842105263157895,0.9473684210526315,1.5263157894736843,1.0317944764705884,1.6530092941176469,9.31578947368421,10.526315789473685,3.0,3.6842105263157894,5.421052631578948,4.631578947368421,11.842105263157896,12.210526315789474,2.263157894736842,0.05263157894736842,0.5,-0.08421052631578951,2.0,1.2,0.4,0.9857554000000001,0.8235503999999999,9.0,10.6,2.8,3.8,4.2,5.4,18.0,11.8,3.2,0.0,1.4736842105263157,0.8947368421052632,0.6842105263157895,1.270320311764706,1.082955705882353,10.526315789473685,11.0,3.736842105263158,3.263157894736842,5.947368421052632,5.0,14.052631578947368,11.789473684210526,2.4210526315789473,0.05263157894736842,0.5,0.5263157894736843,0,0,0,0,0,0,0,0,5,3,1,1,0.4,1.2,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
,2025-01-19,14:30,Union Berlin,Mainz,2,1,H,2.0,1.0,H,12.0,9.0,4.0,1.0,12.0,10.0,2.0,2.0,2.0,2.0,0.0,0.0,Bundesliga,2425,H,3,1,1,1,,,0.0,0.6,2.6,1.7344853333333334,1.7966033333333336,13.25,11.25,3.75,6.25,6.5,3.5,14.0,10.0,2.5,0.25,0.9411764705882353,0.7647058823529411,1.411764705882353,1.20021,1.60504975,11.8125,11.5,3.625,4.5625,4.875,4.5625,13.8125,9.8125,2.6875,0.0625,0.4473684210526316,-0.9411764705882353,1.8,2.0,1.4,1.4391645,1.41902,9.2,17.6,4.2,5.2,3.8,7.2,13.2,10.4,2.2,0.2,1.6470588235294117,1.7647058823529411,1.2352941176470589,0.0,0.0,11.647058823529411,14.823529411764707,4.647058823529412,5.0,4.823529411764706,6.0,12.588235294117647,10.411764705882353,2.2941176470588234,0.17647058823529413,0.4473684210526316,0.15294117647058836,0,0,0,0,1,1,0,0,5,2,0,3,1.6,0.8,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
,2025-01-19,16:30,Werder Bremen,Augsburg,0,2,A,0.0,2.0,A,20.0,9.0,2.0,4.0,8.0,14.0,6.0,2.0,1.0,2.0,0.0,0.0,Bundesliga,2425,A,2,-2,0,0,1.15183,1.31644,2.0,2.4,1.6,1.9705500000000002,1.4018149999999998,9.4,15.0,3.6,4.4,3.8,5.6,10.0,11.2,2.4,0.0,1.5294117647058822,1.8235294117647058,1.8823529411764706,1.85527925,1.736097625,11.235294117647058,13.823529411764707,4.411764705882353,4.882352941176471,4.764705882352941,5.0,9.588235294117647,12.588235294117647,1.8823529411764706,0.11764705882352941,0.4473684210526316,0.47058823529411775,0.8,1.0,2.0,1.2748300000000001,1.5176180000000004,10.4,12.8,3.6,4.0,3.8,6.4,10.8,12.4,3.2,0.0,1.1176470588235294,1.1176470588235294,1.9411764705882353,1.063535125,1.432552625,11.941176470588236,13.529411764705882,3.764705882352941,5.0588235294117645,5.0,5.470588235294118,11.058823529411764,11.705882352941176,2.764705882352941,0.11764705882352941,0.4473684210526316,-0.3176470588235294,0,0,0,0,0,0,0,0,5,2,2,1,1.6,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
,2025-01-19,11:30,Fiorentina,Torino,1,1,D,1.0,0.0,H,20.0,6.0,6.0,3.0,16.0,11.0,9.0,2.0,3.0,3.0,0.0,1.0,Serie_A,2425,D,2,0,0,1,1.81758,0.540016,0.2,0.8,2.0,1.2428894,1.5029270000000001,12.0,12.4,3.0,4.4,4.6,2.8,11.0,17.0,1.2,0.0,1.6842105263157894,1.6842105263157894,1.0526315789473684,1.6301412352941176,1.0698311764705881,12.631578947368421,11.105263157894736,4.684210526315789,3.9473684210526314,4.631578947368421,3.263157894736842,11.105263157894736,16.05263157894737,1.8421052631578947,0.05263157894736842,0.5,-1.4842105263157894,1.2,0.8,1.0,0.6615902499999999,1.23460025,11.0,10.6,3.2,4.8,5.4,4.8,13.0,11.8,1.8,0.0,1.1,1.0,1.25,0.9780378888888889,1.4066639444444444,9.85,13.95,3.3,4.95,4.3,5.3,12.4,10.8,2.25,0.05,0.5263157894736842,0.09999999999999987,0,0,0,0,0,0,0,0,5,1,2,2,0.6,0.4,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-19,14:00,Cagliari,Lecce,4,1,H,0.0,1.0,A,19.0,7.0,7.0,2.0,11.0,10.0,6.0,1.0,3.0,1.0,0.0,1.0,Serie_A,2425,H,5,3,1,1,3.36227,0.388374,0.8,0.8,1.6,1.404659,2.1646100000000006,10.0,14.8,4.4,5.2,3.8,5.2,14.2,9.2,1.8,0.0,0.9,0.95,1.65,1.3682073529411765,1.759318705882353,12.6,14.5,3.5,4.7,5.5,4.85,13.5,11.1,2.05,0.15,0.5263157894736842,-0.09999999999999998,1.4,1.2,1.2,1.045524,1.6765616,11.4,11.4,3.2,4.4,4.6,6.0,15.0,13.2,1.8,0.2,1.0,0.7,1.6,1.0549771666666665,1.7422387222222222,11.8,14.5,3.5,5.05,3.8,6.6,12.2,13.0,1.7,0.2,0.5263157894736842,0.3999999999999999,0,0,0,0,0,0,0,0,3,1,0,2,0.6666666666666666,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
,2025-01-19,14:00,Parma,Venezia,1,1,D,0.0,1.0,A,19.0,7.0,8.0,2.0,13.0,16.0,8.0,2.0,2.0,3.0,0.0,0.0,Serie_A,2425,D,2,0,0,1,,,0.8,0.8,2.0,1.2562620500000001,1.2953903999999998,11.2,14.4,4.0,5.4,5.4,5.4,9.8,13.2,2.0,0.0,0.95,1.25,1.75,0.0,0.0,12.1,15.9,3.75,5.25,5.05,6.65,9.6,12.75,1.85,0.2,0.5263157894736842,-0.1499999999999999,1.0,1.0,1.2,0.7451338,2.249046,7.8,17.2,3.0,6.2,3.6,8.4,10.6,11.0,2.4,0.0,0.7,0.9,1.65,1.1413157222222223,1.8608750555555555,10.05,14.3,3.6,5.4,3.35,6.45,11.55,11.95,1.85,0.05,0.5263157894736842,0.30000000000000004,1,1,0,0,0,0,0,0,1,0,1,0,2.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-19,17:00,Verona,Lazio,0,3,A,0.0,2.0,A,16.0,14.0,3.0,5.0,10.0,8.0,5.0,6.0,6.0,2.0,1.0,0.0,Serie_A,2425,A,3,-3,1,0,1.48598,1.99415,1.4,1.2,1.4,0.5921203333333334,1.703705,10.8,17.0,3.4,6.0,3.6,7.0,16.0,9.0,2.4,0.2,0.95,1.2,2.2,0.938246,1.9508483888888888,9.35,14.85,2.8,5.55,3.95,5.7,14.4,9.25,2.7,0.3,0.5263157894736842,0.44999999999999996,1.0,0.8,2.2,1.1016599999999999,1.908724,12.4,12.2,4.8,4.4,5.8,5.0,11.4,13.0,2.8,0.4,1.8,1.7,1.4,1.6765836166666668,1.1902093,13.65,10.55,5.2,3.2,5.7,4.35,12.2,13.05,2.65,0.2,0.5263157894736842,-0.8,0,0,0,0,0,0,0,0,5,3,0,2,0.6,1.4,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
,2025-01-19,19:45,Inter,Empoli,3,1,H,0.0,0.0,D,18.0,5.0,7.0,1.0,11.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,Serie_A,2425,H,4,2,1,1,1.6401,0.412045,2.6,2.8,0.4,2.31023,0.5773809999999999,15.6,8.6,5.8,3.0,4.8,3.4,12.4,12.2,1.4,0.0,2.3157894736842106,2.526315789473684,0.8947368421052632,2.283161,0.9044413529411764,15.631578947368421,8.842105263157896,5.842105263157895,3.210526315789474,6.157894736842105,3.0,11.263157894736842,11.789473684210526,1.4736842105263157,0.0,0.5,0.28421052631578947,0.2,1.0,2.0,1.4873341999999998,1.4987892,12.4,13.2,5.2,5.0,7.8,3.4,12.6,15.0,1.2,0.0,1.0,0.95,1.25,1.0728602222222223,1.320305722222222,9.4,14.25,3.3,3.55,4.8,5.55,14.7,13.0,1.9,0.05,0.5263157894736842,-0.8,0,0,0,0,0,0,0,0,5,1,4,0,1.8,0.2,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
,2025-01-19,14:00,St Etienne,Nantes,1,1,D,0.0,1.0,A,12.0,8.0,2.0,4.0,9.0,11.0,7.0,7.0,2.0,1.0,0.0,0.0,Ligue_1,2425,D,2,0,0,1,,,0.6,1.0,2.4,1.4679912,1.4350567500000002,6.0,17.2,2.2,6.6,2.6,6.6,14.0,13.2,2.0,0.2,0.9411764705882353,0.9411764705882353,2.176470588235294,0.0,0.0,9.529411764705882,15.0,3.2941176470588234,5.823529411764706,3.0588235294117645,5.9411764705882355,14.058823529411764,11.176470588235293,2.176470588235294,0.058823529411764705,0.4473684210526316,-0.3411764705882353,1.2,1.2,1.6,1.398365,1.7772567499999998,10.2,14.0,3.4,6.2,3.2,5.2,12.4,8.4,1.8,0.0,0.9411764705882353,1.1764705882352942,1.588235294117647,1.2007506,1.4948062,10.705882352941176,11.058823529411764,4.176470588235294,4.705882352941177,4.470588235294118,5.764705882352941,11.941176470588236,9.823529411764707,1.9411764705882353,0.058823529411764705,0.4473684210526316,0.2588235294117647,1,1,0,0,0,0,0,0,1,0,0,1,2.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-19,16:15,Angers,Auxerre,2,0,H,1.0,0.0,H,12.0,10.0,4.0,4.0,9.0,10.0,4.0,2.0,2.0,1.0,0.0,1.0,Ligue_1,2425,H,2,2,0,0,1.21759,0.462137,1.8,1.2,1.2,1.6741447999999999,1.0064620000000002,10.6,9.6,3.0,4.4,2.4,3.6,12.8,12.2,1.0,0.0,1.1176470588235294,1.1176470588235294,1.588235294117647,1.1872821333333334,1.5536242,9.588235294117647,12.823529411764707,3.4705882352941178,5.764705882352941,3.588235294117647,4.764705882352941,11.0,12.470588235294118,1.3529411764705883,0.058823529411764705,0.4473684210526316,0.6823529411764706,0.6,0.6,1.4,0.7504414999999998,2.234855,9.4,15.4,3.0,6.4,3.4,8.0,10.0,9.8,1.4,0.2,1.2941176470588236,1.411764705882353,1.5294117647058822,1.4367533333333333,1.8054012666666666,11.352941176470589,13.647058823529411,4.411764705882353,5.647058823529412,3.7058823529411766,6.117647058823529,11.647058823529411,11.470588235294118,2.0,0.17647058823529413,0.4473684210526316,-0.6941176470588236,0,0,0,0,0,0,0,0,3,1,0,2,1.0,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
,2025-01-19,16:15,Reims,Le Havre,1,1,D,1.0,0.0,H,11.0,7.0,3.0,2.0,9.0,8.0,6.0,6.0,2.0,2.0,0.0,0.0,Ligue_1,2425,D,2,0,0,1,1.49091,1.29453,0.4,0.6,1.8,1.08637975,1.76298,11.6,12.2,2.0,5.0,4.2,3.4,13.4,14.6,1.8,0.0,1.1764705882352942,1.3529411764705883,1.4705882352941178,1.5504959133333331,1.7051729999999998,12.470588235294118,13.117647058823529,3.588235294117647,5.294117647058823,4.470588235294118,4.470588235294118,12.058823529411764,12.0,2.235294117647059,0.058823529411764705,0.4473684210526316,-0.7764705882352941,0.0,0.6,2.6,1.2124494000000001,2.410844,8.0,15.6,1.8,5.8,3.2,4.6,9.2,10.6,1.2,0.0,0.7058823529411765,0.7647058823529411,2.1176470588235294,1.1438513333333333,1.9895894,9.176470588235293,15.235294117647058,2.764705882352941,5.470588235294118,3.4705882352941178,5.823529411764706,10.647058823529411,11.823529411764707,1.7647058823529411,0.11764705882352941,0.4473684210526316,-0.7058823529411765,0,0,0,0,0,0,0,0,3,1,2,0,2.0,0.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-19,19:45,Marseille,Strasbourg,1,1,D,0.0,1.0,A,18.0,7.0,3.0,3.0,13.0,14.0,9.0,3.0,3.0,3.0,0.0,0.0,Ligue_1,2425,D,2,0,0,1,3.29082,0.854933,2.6,2.4,0.8,2.1347300000000002,1.21243475,13.4,5.8,6.6,3.2,4.8,2.6,12.8,11.0,1.0,0.2,2.1176470588235294,2.2941176470588234,1.1764705882352942,1.8192347333333332,1.5751144666666665,11.823529411764707,9.941176470588236,5.529411764705882,4.529411764705882,3.411764705882353,3.7058823529411766,11.058823529411764,11.647058823529411,1.9411764705882353,0.29411764705882354,0.4473684210526316,0.48235294117647065,2.0,1.8,1.0,1.628403,1.7450620000000001,9.4,13.2,3.4,4.8,2.8,3.0,10.4,13.4,1.8,0.0,1.3529411764705883,1.7647058823529411,1.7058823529411764,1.6706481333333334,1.7599096666666665,10.235294117647058,13.529411764705882,4.647058823529412,5.647058823529412,3.823529411764706,4.588235294117647,11.352941176470589,14.176470588235293,2.1176470588235294,0.0,0.4473684210526316,0.6470588235294117,0,0,0,0,0,0,0,0,5,1,0,4,1.2,1.4,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-20,20:00,Chelsea,Wolverhampton Wanderers,3,1,H,1.0,1.0,D,19.0,9.0,7.0,4.0,8.0,14.0,3.0,6.0,4.0,2.0,0.0,0.0,Premier_League,2425,H,4,2,1,1,3.14882,1.06726,0.6,0.8,1.4,1.7463759999999997,1.3552160000000002,17.0,9.6,5.8,5.2,6.0,3.2,11.4,13.4,2.0,0.0,1.7619047619047619,1.9523809523809523,1.2380952380952381,2.154187904761905,1.5599516666666668,16.238095238095237,11.0,6.142857142857143,4.714285714285714,6.285714285714286,3.761904761904762,12.047619047619047,12.619047619047619,2.8095238095238093,0.047619047619047616,0.5526315789473685,-1.1619047619047618,1.4,1.4,1.6,1.1962912,1.6274852000000002,10.4,12.2,4.8,4.0,3.4,4.4,12.2,10.8,1.4,0.0,0.7619047619047619,1.4761904761904763,2.2857142857142856,1.1213745238095238,1.8029599523809523,10.857142857142858,14.0,4.380952380952381,5.285714285714286,3.238095238095238,6.904761904761905,12.80952380952381,10.80952380952381,2.1904761904761907,0.047619047619047616,0.5526315789473685,0.638095238095238,0,0,0,0,0,0,0,0,5,3,2,0,2.4,1.8,4.116883116883117,0.07792207792207792,0.6693306693306694,0,1,1,0,0
,2025-01-20,20:00,Villarreal,Mallorca,4,0,H,4.0,0.0,H,14.0,9.0,7.0,2.0,9.0,12.0,6.0,5.0,1.0,3.0,0.0,0.0,La_Liga,2425,H,4,4,1,0,2.35437,0.390989,0.8,1.4,1.6,2.0340978000000005,1.4251996,15.0,10.2,4.8,3.4,5.4,3.8,12.0,14.8,2.8,0.2,1.5789473684210527,1.7894736842105263,1.631578947368421,2.0657728235294117,1.4539767058823527,14.210526315789474,11.894736842105264,4.7894736842105265,4.526315789473684,4.7368421052631575,4.2631578947368425,11.68421052631579,13.421052631578947,3.0,0.10526315789473684,0.5,-0.7789473684210526,1.8,1.2,1.8,1.2894386,1.9179272,8.2,14.0,2.4,4.2,2.0,4.2,11.4,13.8,2.4,0.4,1.5789473684210527,1.0,1.105263157894737,1.1838351764705881,1.250548,10.052631578947368,13.210526315789474,3.5789473684210527,3.5789473684210527,4.052631578947368,5.2631578947368425,11.68421052631579,12.473684210526315,2.1578947368421053,0.2631578947368421,0.5,0.2210526315789474,0,0,0,0,0,0,0,0,5,1,3,1,1.2,1.6,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,1,0
,2025-01-20,19:45,Como,Udinese,4,1,H,2.0,0.0,H,11.0,6.0,8.0,2.0,10.0,16.0,3.0,2.0,2.0,4.0,1.0,1.0,Serie_A,2425,H,5,3,1,1,1.81904,0.847427,1.4,1.2,1.0,1.4110239999999998,1.0063810000000002,14.0,11.6,5.4,3.4,4.0,5.4,14.2,15.2,3.0,0.0,0.95,1.1,1.65,1.2610118333333333,1.2657568888888888,14.0,10.05,4.6,4.15,4.75,4.35,12.55,13.95,2.2,0.1,0.5263157894736842,0.44999999999999996,1.2,1.0,1.2,1.2583922,1.0206666,11.0,12.0,3.8,3.6,3.4,6.4,13.0,12.0,2.0,0.0,1.3,1.15,1.4,1.065676111111111,1.4972621111111113,11.0,13.35,3.45,4.25,4.55,5.2,13.45,10.75,2.15,0.15,0.5263157894736842,-0.10000000000000009,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
,2025-01-24,20:00,Las Palmas,Osasuna,1,1,D,0.0,0.0,D,16.0,16.0,7.0,4.0,14.0,17.0,4.0,2.0,7.0,8.0,1.0,0.0,La_Liga,2425,D,2,0,0,1,0.833212,2.53692,1.4,1.0,1.4,1.1764476666666666,3.01562,10.2,14.2,4.2,4.8,3.4,5.2,13.0,14.8,2.8,0.2,1.1,1.25,1.65,1.0540802444444444,2.242945722222222,10.6,15.35,4.0,4.85,3.9,5.25,12.1,13.0,2.6,0.05,0.5263157894736842,0.2999999999999998,0.6,0.8,1.2,0.9458417500000001,1.441581,9.2,9.0,3.0,4.4,4.4,3.8,11.8,12.2,1.6,0.0,1.3,1.2,1.45,1.0322410777777777,1.6341755555555555,9.7,11.65,3.15,4.8,4.1,5.5,13.2,10.5,2.2,0.0,0.5263157894736842,-0.7000000000000001,0,0,0,0,0,0,0,0,3,1,0,2,1.0,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
,2025-01-24,19:30,Wolfsburg,Holstein Kiel,2,2,D,0.0,1.0,A,22.0,5.0,5.0,2.0,9.0,10.0,10.0,3.0,2.0,4.0,0.0,0.0,Bundesliga,2425,D,4,0,1,1,2.52045,0.265769,1.2,2.2,2.0,1.3483046666666665,2.460336666666667,13.8,15.8,4.2,6.0,6.0,5.2,8.8,10.2,2.0,0.0,1.5,2.2222222222222223,1.7777777777777777,1.5545564444444444,1.7797625555555554,12.5,14.277777777777779,4.555555555555555,5.388888888888889,4.944444444444445,4.888888888888889,11.333333333333334,11.444444444444445,2.6666666666666665,0.1111111111111111,0.47368421052631576,-0.30000000000000004,1.2,2.6,2.6,1.6876749999999998,0.9287336666666667,11.2,14.6,5.2,5.0,2.2,6.4,12.6,11.4,1.6,0.2,0.6111111111111112,1.4444444444444444,2.5555555555555554,1.3649044444444445,1.887289,10.944444444444445,15.833333333333334,4.444444444444445,5.833333333333333,3.5555555555555554,6.388888888888889,12.722222222222221,11.055555555555555,2.388888888888889,0.16666666666666666,0.47368421052631576,0.5888888888888888,0,0,0,0,0,0,0,0,1,0,1,0,2.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
